"","customer_id","sales"
"8133","BF-11215",56.52
"2401","SB-20290",56.45
"3240","CK-12760",56.45
"8530","CC-12475",56.4
"6711","DB-13060",56.328
"3035","BD-11605",56.3
"4174","EK-13795",56.3
"5555","KD-16495",56.3
"6358","FC-14245",56.3
"2846","DM-13345",56.28
"8370","JL-15175",56.16
"6520","AR-10540",56.07
"5461","TS-21340",56.064
"9786","KH-16360",56.064
"727","JF-15355",55.992
"6844","NP-18670",55.992
"5597","DO-13435",55.984
"6910","JH-15910",55.984
"8817","DK-13090",55.984
"412","KH-16510",55.98
"4424","TB-21355",55.98
"1197","NG-18355",55.968
"4249","RA-19285",55.944
"4990","RB-19645",55.936
"2828","MJ-17740",55.92
"2994","PB-19150",55.92
"7599","JA-15970",55.92
"8518","DB-13615",55.86
"9177","JL-15505",55.76
"9526","BF-11215",55.616
"8848","FO-14305",55.6
"9980","DV-13465",55.6
"8105","RD-19930",55.584
"18","AG-10270",55.5
"471","MH-17785",55.48
"711","TH-21550",55.48
"2048","MC-17590",55.48
"6016","AY-10555",55.48
"1067","TS-21160",55.47
"4052","SM-20950",55.44
"1461","LC-17140",55.424
"2993","AT-10735",55.36
"8662","ED-13885",55.36
"8775","CM-12715",55.328
"9947","DB-12970",55.264
"4148","RB-19330",55.2
"610","AR-10510",55.188
"524","LH-17155",55.176
"6227","BT-11530",55.176
"9033","HZ-14950",55.176
"746","SS-20875",55.168
"3648","MC-17275",55.104
"7030","EB-13750",55.008
"8516","MP-17470",54.992
"5233","TT-21265",54.96
"6695","JF-15190",54.96
"4787","IM-15070",54.92
"5760","JM-16195",54.92
"3530","EH-13765",54.9
"6030","TD-20995",54.9
"7073","JM-15580",54.9
"7109","KM-16720",54.9
"9762","LW-17215",54.9
"2186","HK-14890",54.896
"1811","HK-14890",54.816
"2225","EA-14035",54.816
"4169","HJ-14875",54.816
"4510","LP-17095",54.792
"5516","MS-17980",54.768
"2382","BE-11455",54.712
"4125","GZ-14470",54.66
"7331","PR-18880",54.528
"2770","JJ-15445",54.5
"6630","BE-11455",54.48
"162","EM-13960",54.384
"4459","DS-13030",54.384
"2434","JH-15910",54.368
"7373","GG-14650",54.336
"4294","TH-21235",54.32
"9694","KM-16660",54.32
"328","PO-18850",54.224
"8523","SP-20920",54.224
"9510","DL-13315",54.208
"3438","RA-19945",54.192
"5666","SE-20110",53.984
"4291","EB-13870",53.982
"4593","MC-18130",53.97
"1801","JF-15565",53.952
"1162","LT-16765",53.94
"257","DR-12880",53.92
"7656","CV-12805",53.9
"5069","MA-17560",53.88
"3969","SP-20920",53.82
"2505","KL-16645",53.72
"9579","HJ-14875",53.72
"3033","BD-11605",53.7
"6950","HM-14980",53.568
"372","GT-14755",53.424
"2982","RC-19960",53.424
"1349","BN-11515",53.4
"8722","SP-20860",53.352
"94","KB-16315",53.34
"3978","TH-21235",53.316
"4730","RB-19435",53.25
"6127","EM-14200",53.25
"5174","JH-15985",53.248
"3205","RD-19900",53.2
"7150","JW-16075",53.088
"5608","MB-17305",53.04
"8738","CK-12205",53.04
"2626","TA-21385",52.99
"2231","AA-10315",52.98
"3988","AR-10540",52.96
"7574","SW-20755",52.792
"8014","BF-11020",52.792
"909","PO-18865",52.776
"7458","AR-10540",52.76
"9525","MR-17545",52.76
"9221","FM-14290",52.752
"3331","GM-14455",52.68
"3665","TB-21250",52.68
"8916","AH-10690",52.68
"8726","SC-20695",52.59
"7145","CB-12415",52.56
"531","MG-18145",52.512
"5107","EH-13765",52.512
"175","JB-15400",52.448
"5266","MH-18115",52.44
"4786","IM-15070",52.416
"2906","DL-12925",52.4
"2876","Dp-13240",52.34
"210","JH-15985",52.29
"3023","AC-10450",52.272
"3628","CC-12610",52.272
"1458","SC-20440",52.2
"1478","CS-12505",52.136
"3878","JG-15805",52.096
"4993","SZ-20035",52.064
"7851","BH-11710",52
"9130","TB-21175",51.984
"4192","BG-11740",51.98
"4687","CT-11995",51.968
"6151","CV-12805",51.968
"8583","FC-14335",51.968
"9555","SM-20905",51.968
"2889","HG-14845",51.96
"867","AJ-10780",51.94
"9253","GA-14725",51.9
"7415","SC-20770",51.897
"192","MP-17470",51.84
"816","BW-11110",51.84
"3109","AA-10480",51.84
"6362","CK-12205",51.84
"8408","AH-10075",51.84
"8752","MF-17665",51.84
"9201","BT-11680",51.84
"8329","PS-18760",51.8
"8280","SZ-20035",51.756
"3339","PR-18880",51.75
"4369","MA-17995",51.75
"4629","BD-11725",51.75
"5791","PG-18820",51.75
"6954","AR-10570",51.75
"9179","JL-15505",51.75
"2557","BW-11110",51.712
"7208","EH-13765",51.648
"5291","MC-18100",51.588
"9471","JM-15265",51.56
"9708","MD-17350",51.56
"5137","JA-15970",51.55
"7090","CC-12685",51.55
"581","CC-12145",51.52
"743","SS-20875",51.52
"1769","CC-12685",51.465
"517","AD-10180",51.45
"5090","KH-16690",51.45
"5210","CM-12445",51.45
"7773","CD-12790",51.45
"6152","CV-12805",51.336
"98","KD-16345",51.312
"462","JH-15985",51.312
"891","JE-15475",51.312
"8520","SP-20920",51.264
"837","LH-17020",51.184
"9337","DB-13360",51.184
"6206","ME-18010",51.168
"6654","KM-16375",51.168
"9938","MD-17350",51.15
"3219","JP-15460",51.12
"1327","AD-10180",51.072
"6203","CM-12445",51.016
"6359","SE-20110",51.016
"3298","CS-11950",50.997
"6196","RA-19915",50.97
"7924","KH-16330",50.97
"382","AS-10285",50.96
"6887","SS-20140",50.96
"765","CS-12250",50.94
"2844","XP-21865",50.94
"4331","RD-19720",50.88
"3346","ON-18715",50.8
"7287","SC-20725",50.784
"6726","MF-17665",50.496
"3387","Dp-13240",50.454
"5292","BO-11350",50.4
"6507","DK-13150",50.352
"6698","SW-20455",50.352
"7827","BW-11110",50.352
"8669","JS-16030",50.352
"9849","GA-14515",50.32
"6500","LC-17050",50.232
"7055","WB-21850",50.22
"9122","JL-15505",50.136
"2768","MO-17950",50.12
"8876","AH-10120",50.12
"9056","CS-12250",50.12
"1175","DP-13105",50.112
"9763","TC-21535",50.04
"1624","JC-15385",50
"2556","PF-19165",50
"9370","AJ-10945",50
"739","GZ-14470",49.98
"396","SS-20140",49.96
"4861","SH-19975",49.848
"9918","DH-13075",49.848
"6378","PC-19000",49.792
"7252","EM-14140",49.76
"2895","KM-16720",49.65
"1863","RF-19840",49.632
"3877","JG-15805",49.632
"8494","AB-10150",49.632
"7538","BS-11380",49.616
"8434","BN-11470",49.616
"2381","BE-11455",49.568
"4296","PO-18850",49.568
"4556","CM-11815",49.568
"6669","RB-19645",49.568
"7216","LC-16870",49.568
"9186","SM-20320",49.568
"7241","RL-19615",49.56
"383","AS-10285",49.536
"3742","WB-21850",49.536
"2023","RH-19510",49.53
"8660","HJ-14875",49.5
"2772","RD-19585",49.44
"6126","AH-10030",49.408
"4201","AM-10705",49.25
"353","AB-10060",49.12
"2733","JE-15715",49.12
"3126","BP-11155",49.12
"5249","EC-14050",49.12
"6332","MH-17455",49.12
"7566","RL-19615",49.12
"8143","AG-10675",49.12
"1372","MG-17890",49.08
"3244","BP-11185",49.08
"5686","CK-12205",48.944
"1791","RA-19915",48.94
"3983","CC-12370",48.94
"8651","RP-19390",48.94
"9284","NM-18445",48.91
"3894","SJ-20125",48.9
"849","GA-14725",48.896
"4757","SG-20605",48.896
"6975","DL-13315",48.87
"6","BH-11710",48.86
"4170","JK-15370",48.86
"3947","SN-20710",48.848
"5944","JM-15265",48.84
"4871","KL-16645",48.816
"9780","ME-17725",48.81
"1272","SP-20545",48.792
"4994","KS-16300",48.784
"8911","CV-12805",48.784
"7906","RD-19720",48.72
"4959","AB-10015",48.712
"1245","EJ-14155",48.69
"3119","JE-15610",48.672
"4515","RB-19570",48.664
"3413","GM-14695",48.64
"4273","KN-16450",48.632
"7562","TB-21250",48.58
"4811","EB-14110",48.576
"61","TB-21055",48.48
"2759","Dp-13240",48.4
"9436","RE-19405",48.36
"2283","FM-14215",48.16
"6736","BT-11680",48.032
"1596","MD-17350",47.992
"2515","BB-11545",47.992
"3463","ND-18370",47.992
"9189","PB-19150",47.992
"785","BM-11785",47.984
"1448","SD-20485",47.984
"3175","AP-10915",47.984
"3280","KT-16465",47.984
"3307","SP-20620",47.984
"3459","AS-10090",47.984
"3900","MG-17680",47.984
"3931","VG-21805",47.984
"4155","SW-20245",47.984
"6382","TB-21250",47.984
"4257","LO-17170",47.98
"5838","MG-17875",47.98
"346","CC-12550",47.976
"2769","MO-17950",47.976
"4078","LS-17245",47.976
"7563","KN-16390",47.976
"6692","SS-20515",47.97
"6801","LW-16825",47.968
"2271","MK-17905",47.96
"8282","DH-13675",47.96
"1235","PG-18820",47.952
"3468","MH-17455",47.952
"3674","ML-17410",47.952
"6305","TP-21565",47.952
"6407","GT-14710",47.952
"7710","JM-15250",47.952
"8028","MV-17485",47.952
"533","JC-15340",47.94
"9271","CP-12085",47.92
"9312","DK-13090",47.904
"4892","EH-13765",47.9
"9166","LB-16795",47.9
"247","DW-13480",47.88
"1344","KB-16315",47.82
"4066","KH-16630",47.808
"5002","TM-21010",47.79
"8677","SR-20740",47.79
"1721","BN-11515",47.744
"1924","SC-20230",47.616
"4610","EP-13915",47.616
"7804","VS-21820",47.616
"2822","DC-12850",47.584
"2007","RW-19630",47.53
"5578","LC-17050",47.52
"6867","SC-20230",47.52
"2804","CC-12145",47.516
"8967","RD-19900",47.496
"6753","TC-21145",47.4
"7251","EM-14140",47.4
"696","JO-15550",47.36
"1942","CP-12085",47.36
"7880","LC-16870",47.32
"3642","MC-17845",47.3
"4636","AP-10915",47.3
"2935","GT-14710",47.208
"9448","RP-19855",47.19
"1347","BN-11515",47.18
"365","KW-16435",47.12
"4608","JE-15745",47.12
"120","SC-20725",47.04
"1584","NP-18325",47.04
"6334","BG-11740",47.04
"7793","HR-14830",47.01
"899","GB-14530",46.96
"914","BM-11650",46.94
"7435","CP-12085",46.9
"6676","SD-20485",46.872
"1759","RM-19375",46.864
"8945","JL-15130",46.864
"2115","SG-20080",46.84
"1166","PM-18940",46.8
"5144","JL-15835",46.8
"1307","RC-19825",46.76
"4386","CD-11920",46.76
"509","CM-12385",46.74
"8251","DK-12895",46.74
"710","DP-13165",46.72
"2740","BD-11725",46.72
"5261","SZ-20035",46.688
"8459","AB-10165",46.688
"1114","RA-19915",46.672
"5792","PG-18820",46.672
"1793","RP-19390",46.64
"8785","AG-10525",46.62
"2459","DB-13405",46.53
"5426","SZ-20035",46.53
"5909","SC-20680",46.53
"1930","VM-21685",46.51
"9820","BD-11605",46.44
"2327","BM-11575",46.384
"7503","SH-20395",46.384
"7282","BK-11260",46.36
"4177","BD-11320",46.35
"9951","KN-16705",46.35
"2013","SC-20800",46.344
"2536","LO-17170",46.32
"198","VM-21685",46.26
"1325","GZ-14545",46.26
"7023","SP-20545",46.24
"928","JJ-15760",46.2
"6406","GT-14710",46.2
"8720","SW-20275",46.2
"5755","BW-11065",46.152
"2366","AB-10060",46
"4604","MS-17770",45.99
"45","ON-18715",45.98
"5357","SS-20590",45.98
"8792","MJ-17740",45.98
"9354","JD-15895",45.98
"7767","TS-21205",45.96
"7837","AT-10735",45.96
"2339","RH-19495",45.92
"2958","KT-16465",45.92
"4224","WB-21850",45.92
"6648","BF-11020",45.92
"1650","SF-20200",45.894
"2710","CP-12085",45.888
"3526","SU-20665",45.84
"8000","AA-10645",45.84
"5180","DJ-13510",45.78
"528","PH-18790",45.696
"604","AS-10240",45.696
"2176","PB-18805",45.68
"3713","JK-15625",45.68
"5886","CC-12220",45.68
"6448","EH-13990",45.68
"8480","BD-11560",45.68
"9164","SJ-20125",45.68
"2513","DB-12910",45.66
"5193","CS-12250",45.66
"725","SC-20695",45.584
"8431","AM-10705",45.584
"3236","CC-12475",45.576
"9800","AP-10720",45.568
"3549","ME-17320",45.528
"5257","MA-17560",45.528
"9374","CC-12670",45.528
"307","CR-12625",45.48
"9303","CA-12265",45.48
"8465","PN-18775",45.408
"6092","SV-20365",45.4
"1807","GK-14620",45.36
"3066","BF-11215",45.36
"3478","SP-20620",45.36
"3539","SB-20290",45.36
"3555","CC-12550",45.36
"4607","MS-17770",45.36
"4716","DJ-13420",45.36
"5179","DJ-13510",45.36
"5901","FM-14290",45.36
"6483","KN-16390",45.36
"6603","SV-20785",45.36
"7256","EM-14140",45.36
"8553","LA-16780",45.36
"9324","AJ-10945",45.28
"4653","KH-16330",45.248
"7778","ER-13855",45.248
"5652","AH-10120",45.24
"1062","TS-21160",45.216
"4563","MC-17575",45.216
"6799","LW-16825",45.12
"934","CG-12040",45.056
"5188","XP-21865",45.04
"8315","SF-20065",45.04
"48","LH-16900",45
"4132","TT-21070",45
"8416","NP-18670",45
"9419","NC-18535",45
"6852","MF-18250",44.96
"3267","EH-14185",44.95
"3235","CC-12475",44.94
"869","GP-14740",44.91
"4820","NZ-18565",44.856
"1273","SP-20545",44.848
"5074","SV-20365",44.84
"5128","DM-13015",44.82
"3137","LS-16975",44.784
"3516","HA-14920",44.784
"8471","TW-21025",44.784
"3958","RB-19360",44.76
"1009","PO-18850",44.75
"2196","AP-10915",44.75
"5274","KL-16555",44.75
"5689","KM-16225",44.75
"6122","SS-20140",44.75
"8318","ND-18370",44.75
"9835","DL-12865",44.736
"7939","GA-14725",44.688
"9213","JW-15955",44.688
"7245","JS-15595",44.672
"3962","ED-13885",44.67
"9904","KD-16615",44.67
"854","GT-14710",44.46
"3127","CC-12100",44.46
"3675","MH-17620",44.46
"8206","MC-17845",44.46
"6987","RH-19600",44.43
"2999","NW-18400",44.416
"2181","CJ-12010",44.4
"2238","RH-19510",44.4
"2239","SJ-20125",44.4
"5282","Dl-13600",44.4
"5473","Dp-13240",44.4
"5749","FP-14320",44.4
"5893","PL-18925",44.4
"9043","KM-16225",44.4
"3944","AF-10870",44.384
"8519","SP-20920",44.376
"1839","BF-10975",44.128
"8810","PW-19240",44.1
"1001","FM-14290",44.02
"5059","DL-12925",43.98
"4450","AA-10645",43.96
"7235","SC-20305",43.96
"8235","PT-19090",43.936
"3688","DO-13435",43.92
"4238","MA-17995",43.92
"4384","BP-11095",43.92
"6329","XP-21865",43.92
"7312","ZC-21910",43.92
"1257","MH-18115",43.872
"1707","JK-15205",43.86
"2211","ML-17410",43.8
"9288","TB-21625",43.8
"2947","MP-18175",43.7
"3683","BT-11680",43.68
"5546","SG-20470",43.68
"9851","GA-14515",43.68
"4797","MK-17905",43.6
"5195","AI-10855",43.6
"7754","SP-20620",43.6
"9136","FW-14395",43.6
"2676","DB-13615",43.584
"4480","XP-21865",43.584
"322","NM-18445",43.57
"2255","HG-14965",43.56
"3416","TC-21475",43.56
"6199","SB-20185",43.56
"3318","TS-21505",43.512
"5246","EJ-14155",43.5
"8444","AH-10075",43.44
"6245","ML-17410",43.41
"4755","TC-21475",43.372
"4479","XP-21865",43.32
"2149","WB-21850",43.31
"2979","GB-14575",43.296
"7143","MH-17290",43.28
"2254","HG-14965",43.26
"3695","QJ-19255",43.26
"5221","PP-18955",43.19
"606","AS-10240",43.188
"806","RA-19915",43.176
"3046","DB-13615",43.176
"3079","KB-16405",43.176
"8054","CB-12025",43.176
"4792","MF-18250",43.13
"7397","TR-21325",43.13
"140","LC-16885",43.12
"9352","JD-15895",43.12
"3115","MS-17770",43.1
"9841","MH-17290",43.1
"8270","DB-13360",43.056
"791","SA-20830",43.04
"5969","CC-12145",43.02
"2316","EM-13825",43
"1981","KT-16465",42.976
"2298","VD-21670",42.95
"4326","JC-15775",42.93
"6664","CA-12775",42.85
"2646","TB-21400",42.81
"4804","NG-18430",42.8
"3754","JG-15310",42.784
"5408","DM-13345",42.76
"5885","BP-11050",42.76
"7089","CC-12685",42.76
"5946","CB-12535",42.68
"2632","JF-15295",42.624
"537","EP-13915",42.616
"6646","BF-11020",42.616
"560","LP-17080",42.6
"1489","CM-12655",42.6
"6034","AA-10645",42.6
"6154","CV-12805",42.408
"9766","SC-20050",42.384
"1681","SB-20290",42.368
"2735","KL-16645",42.28
"3968","KE-16420",42.24
"9815","AG-10495",42.24
"7757","BG-11035",42.208
"2525","TT-21220",42.048
"5105","PN-18775",42.048
"3907","VT-21700",41.988
"111","CV-12805",41.96
"1582","NP-18325",41.96
"2331","LA-16780",41.96
"3049","NZ-18565",41.96
"3728","KH-16630",41.96
"7320","CS-11950",41.96
"8115","LP-17080",41.96
"9344","DN-13690",41.96
"3633","PP-18955",41.958
"3986","KF-16285",41.95
"7573","SW-20755",41.94
"8125","JD-15895",41.94
"1664","NS-18505",41.92
"5349","YC-21895",41.92
"8033","BF-11275",41.91
"6113","SP-20650",41.904
"8168","GH-14410",41.904
"384","LA-16780",41.9
"5497","MM-18055",41.9
"9090","AJ-10945",41.9
"5055","NM-18520",41.88
"6620","VP-21760",41.88
"1210","SW-20755",41.86
"2002","LW-17215",41.86
"2341","DC-13285",41.86
"2391","SG-20605",41.86
"7118","SO-20335",41.86
"8301","MT-18070",41.86
"1265","CC-12220",41.85
"2178","PB-18805",41.72
"2249","JM-16195",41.72
"5199","AA-10315",41.72
"2332","LA-16780",41.7
"2948","EM-14140",41.6
"9670","GM-14500",41.6
"6931","ST-20530",41.584
"1758","SL-20155",41.568
"2614","BO-11350",41.568
"9365","VP-21760",41.568
"6683","MC-18100",41.552
"1470","DK-12835",41.54
"818","CA-12775",41.472
"7961","JS-15685",41.472
"8772","EA-14035",41.472
"9595","EB-13705",41.472
"3783","EH-14125",41.424
"9291","MP-17965",41.424
"1617","JK-16120",41.4
"2910","CK-12205",41.4
"5491","DH-13675",41.4
"5903","FM-14290",41.4
"6259","LR-17035",41.4
"3991","DB-13120",41.376
"8047","CM-12715",41.376
"1642","TB-21280",41.37
"2801","DL-13330",41.37
"8053","CB-12025",41.36
"3974","JM-15250",41.328
"547","AS-10135",41.28
"4199","MA-17560",41.28
"6903","AR-10405",41.28
"1630","AS-10240",41.256
"7414","SC-20770",41.24
"6363","DS-13030",41.22
"9193","GM-14680",41.04
"1131","BD-11605",40.99
"5650","MM-18280",40.99
"8221","SF-20065",40.99
"7941","GA-14725",40.98
"1240","GM-14680",40.97
"1110","EH-13945",40.968
"4418","GH-14665",40.92
"1077","CC-12100",40.88
"1844","FA-14230",40.784
"2668","NL-18310",40.784
"3619","SH-19975",40.776
"7705","EH-14185",40.776
"7712","PB-19105",40.776
"5698","CA-12055",40.752
"1536","JM-15655",40.74
"3535","FM-14380",40.74
"7376","AG-10270",40.74
"7719","JO-15550",40.74
"9939","RD-19660",40.74
"6145","PJ-18835",40.736
"4780","SC-20725",40.712
"8676","JD-15895",40.7
"9417","NC-18535",40.7
"1575","MC-18100",40.68
"4749","EB-13870",40.68
"5481","CS-12250",40.68
"7219","MC-18100",40.68
"8228","SE-20110",40.68
"9528","BW-11200",40.67
"3966","EH-14125",40.635
"1226","BM-11140",40.56
"5449","TA-21385",40.56
"8595","LS-17200",40.54
"617","NG-18355",40.48
"7797","MS-17710",40.48
"8418","NP-18670",40.48
"8801","MC-17590",40.48
"1481","MK-18160",40.46
"3520","DM-13345",40.46
"4529","MB-17305",40.44
"5384","GA-14725",40.41
"775","BV-11245",40.3
"2853","EM-13810",40.29
"5181","AG-10675",40.29
"3882","PF-19120",40.256
"7596","JA-15970",40.24
"479","JE-15475",40.2
"9502","RD-19900",40.2
"9962","RB-19435",40.2
"3860","NC-18415",40.176
"5704","SC-20440",40.176
"2020","BK-11260",40.14
"114","RC-19960",40.096
"1843","FA-14230",40.096
"1846","DA-13450",40.08
"7665","MA-17560",40.08
"9150","IM-15055",40.08
"1495","RF-19840",40.05
"3393","CL-11890",40.032
"5101","GM-14500",40.032
"7178","MW-18220",40
"4061","BD-11770",39.992
"6267","BB-11545",39.992
"9784","CJ-12010",39.992
"1538","CL-11890",39.99
"2954","GG-14650",39.99
"5414","LC-16870",39.984
"7788","SP-20860",39.984
"391","MV-18190",39.98
"1409","KD-16270",39.98
"5305","BV-11245",39.98
"8401","HE-14800",39.98
"9913","JF-15190",39.98
"856","BK-11260",39.96
"1441","BD-11320",39.96
"1605","JO-15280",39.96
"2631","JF-15295",39.96
"2788","MD-17860",39.96
"2797","IG-15085",39.96
"3374","SO-20335",39.96
"6316","EB-13750",39.96
"7855","LW-16825",39.96
"8826","DH-13675",39.96
"9191","GM-14680",39.96
"9534","AA-10375",39.96
"7987","VM-21835",39.936
"3975","EB-13930",39.92
"4832","MP-18175",39.92
"5021","JE-15475",39.92
"8084","MV-18190",39.92
"8540","DS-13180",39.92
"2077","BF-11080",39.9
"5149","LS-17200",39.9
"5347","CS-12250",39.9
"9945","HW-14935",39.89
"1288","TB-21355",39.88
"3203","RD-19900",39.88
"9207","DJ-13420",39.88
"8639","NS-18640",39.879
"5238","EB-14110",39.872
"3206","RD-19900",39.84
"9202","AB-10105",39.816
"8617","CM-12235",39.808
"1720","BN-11515",39.76
"7236","SC-20305",39.76
"6490","FA-14230",39.72
"2394","CS-12355",39.68
"4368","MA-17995",39.68
"8607","HG-14965",39.68
"9844","EH-13765",39.68
"6658","DB-13405",39.66
"8612","BD-11770",39.624
"9700","JS-16030",39.624
"4801","MH-17455",39.594
"7938","GA-14725",39.582
"2912","CK-12205",39.552
"7620","SS-20515",39.48
"2427","SV-20935",39.312
"4010","CC-12475",39.296
"2960","PO-19180",39.28
"6712","DB-13060",39.264
"3804","NC-18415",39.152
"8963","DD-13570",39.128
"4525","BE-11335",39.08
"404","SP-20650",39.072
"3670","TB-21250",39.072
"5783","JK-16090",39.072
"5395","MC-17605",39
"8542","GB-14530",39
"2867","AF-10885",38.976
"4403","MW-18220",38.976
"5675","ZC-21910",38.976
"3525","SU-20665",38.97
"7669","MA-17560",38.97
"675","RB-19570",38.9
"852","DP-13105",38.88
"1315","HG-14965",38.88
"1829","ND-18460",38.88
"4494","CC-12670",38.88
"5255","DL-13315",38.88
"6772","CW-11905",38.88
"7063","NL-18310",38.88
"8185","CC-12370",38.88
"8813","PW-19240",38.88
"8859","SN-20560",38.88
"9677","EP-13915",38.88
"2044","JW-15220",38.864
"7185","ED-13885",38.864
"1249","DJ-13630",38.82
"7346","JB-15400",38.82
"7102","KH-16330",38.784
"5182","AG-10675",38.71
"7915","Dp-13240",38.62
"1124","HL-15040",38.6
"2131","RF-19345",38.52
"3163","HF-14995",38.52
"5833","MJ-17740",38.52
"6090","SV-20365",38.52
"5888","RD-19720",38.432
"1364","AB-10600",38.388
"5736","BP-11155",38.376
"5068","MA-17560",38.34
"9505","LM-17065",38.34
"2944","LH-17020",38.29
"3959","NH-18610",38.28
"2208","AW-10930",38.272
"7595","JA-15970",38.256
"3527","BD-11320",38.24
"50","DP-13000",38.22
"3876","EP-13915",38.19
"9487","EC-14050",38.16
"2241","TG-21310",38.136
"2147","TS-21160",38.088
"4153","MP-17965",38.088
"6367","TP-21565",38.08
"512","LS-17245",38.04
"5451","PJ-18835",38.016
"3051","NZ-18565",37.94
"3778","LF-17185",37.94
"4217","TB-21400",37.94
"4803","NG-18430",37.94
"4889","EH-13765",37.94
"5525","AB-10255",37.94
"6440","BW-11110",37.94
"9363","ES-14080",37.94
"3699","AC-10615",37.93
"620","NG-18355",37.91
"8469","NC-18625",37.896
"3362","Dp-13240",37.88
"7292","NC-18340",37.84
"331","PO-18850",37.764
"9001","NB-18655",37.76
"6781","JC-15775",37.752
"1416","BT-11305",37.74
"9021","VP-21760",37.74
"1138","FH-14275",37.68
"1847","DA-13450",37.68
"2099","RD-19900",37.68
"5176","BT-11395",37.68
"8032","AG-10270",37.68
"8751","MF-17665",37.68
"888","EL-13735",37.66
"2500","DC-12850",37.608
"2395","PJ-18835",37.6
"4121","LP-17080",37.59
"7984","MA-17560",37.59
"3593","NZ-18565",37.52
"8805","SM-20950",37.52
"8892","BD-11320",37.52
"2902","KH-16330",37.464
"843","EM-14095",37.44
"2083","CK-12595",37.44
"4120","LP-17080",37.44
"1236","PG-18820",37.425
"8718","MH-17290",37.408
"9623","MM-17920",37.408
"4954","TS-21205",37.4
"4138","RA-19285",37.392
"2223","DK-13375",37.376
"7310","SC-20575",37.376
"2621","JM-15655",37.32
"6346","PO-18850",37.32
"9711","DB-13270",37.312
"4508","KM-16225",37.3
"5301","AB-10165",37.296
"828","GT-14710",37.24
"188","AM-10360",37.224
"269","CA-12310",37.208
"6458","AJ-10780",37.2
"8303","BC-11125",37.17
"9645","MS-17365",37.17
"6882","HA-14905",37.056
"7774","CD-12790",37.056
"1330","LD-17005",37.05
"1798","MR-17545",37.008
"2397","PJ-18835",37
"3397","DH-13075",36.99
"4354","RO-19780",36.96
"6453","EC-14050",36.96
"106","LC-16870",36.882
"692","NP-18325",36.84
"5280","SP-20860",36.84
"8130","RD-19585",36.84
"2643","BF-11170",36.792
"5710","KW-16435",36.792
"3612","AB-10255",36.784
"8242","DP-13390",36.784
"9449","RP-19855",36.784
"9930","AS-10240",36.744
"5572","EA-14035",36.738
"1442","MM-17920",36.672
"7421","BS-11755",36.672
"998","RD-19585",36.63
"4627","CK-12760",36.63
"4829","MS-17365",36.63
"5209","AZ-10750",36.63
"1038","JJ-15445",36.624
"7359","JF-15295",36.624
"7536","BS-11380",36.624
"4003","CC-12220",36.6
"5845","BS-11665",36.6
"5223","AS-10090",36.56
"7592","CV-12295",36.56
"6934","PS-18760",36.544
"2356","SC-20260",36.51
"9057","RR-19525",36.48
"3795","EJ-13720",36.44
"4513","PS-18970",36.44
"5781","XP-21865",36.44
"4560","HM-14860",36.4
"6056","KN-16705",36.4
"6953","AR-10570",36.4
"8484","SE-20110",36.4
"9105","MA-17995",36.4
"6296","SF-20965",36.36
"672","MO-17800",36.352
"529","MG-18145",36.336
"3626","BC-11125",36.32
"1835","AS-10045",36.288
"4491","JK-15730",36.288
"4710","EJ-13720",36.288
"4908","BH-11710",36.288
"5416","JE-15715",36.288
"5551","DB-12970",36.288
"8969","JP-15460",36.288
"9428","SC-20725",36.288
"2790","BM-11650",36.27
"8860","JM-15865",36.27
"3034","BD-11605",36.26
"359","HK-14890",36.24
"3289","RD-19585",36.24
"5403","TZ-21580",36.24
"9981","ML-17410",36.24
"3485","DB-13210",36.192
"4969","KL-16555",36.112
"2842","BH-11710",36.048
"7372","MK-17905",36.024
"5479","CS-12250",36
"7027","EB-13750",36
"7274","TC-21535",35.984
"8475","PG-18820",35.98
"966","BS-11800",35.97
"8225","PF-19165",35.97
"4912","ME-17725",35.96
"8854","TT-21460",35.96
"399","AG-10675",35.952
"1719","BN-11515",35.92
"405","RF-19840",35.91
"1255","MH-18115",35.91
"4123","BG-11695",35.91
"2934","GT-14710",35.89
"1350","BN-11515",35.88
"2894","JC-16105",35.88
"5697","PG-18895",35.88
"6741","SP-20860",35.88
"7525","RA-19885",35.88
"7813","DP-13390",35.88
"9441","AC-10660",35.88
"7395","ME-17725",35.856
"1512","NH-18610",35.82
"2439","PW-19240",35.808
"7052","WB-21850",35.808
"1097","PS-19045",35.784
"8510","HG-14965",35.76
"3721","FO-14305",35.712
"4970","KL-16555",35.568
"627","MO-17800",35.56
"9977","RC-19960",35.56
"4737","GT-14755",35.544
"9536","RP-19270",35.52
"9934","NS-18640",35.52
"784","BM-11785",35.49
"5114","MT-17815",35.48
"8260","AJ-10960",35.448
"6797","LW-16825",35.445
"135","LC-16885",35.44
"8591","GD-14590",35.44
"5212","CM-12445",35.4
"6767","JP-16135",35.4
"9421","AH-10585",35.4
"1647","VM-21685",35.36
"7409","MG-17890",35.36
"1560","EB-13750",35.352
"2741","MS-17530",35.34
"3925","BN-11515",35.34
"3360","TC-21535",35.28
"4746","TS-21160",35.28
"6694","JF-15190",35.232
"7031","EB-13750",35.232
"834","JB-15400",35.216
"9594","TP-21130",35.208
"5256","XP-21865",35.2
"8991","PG-18820",35.184
"205","HK-14890",35.168
"2483","KN-16705",35.168
